pop.id,dame_mf,sire_mf,Rep,Rack,Unique.ID,seeds_per_pot,Num_germ,4/24/2025,4/25/2025,4/26/2025,4/28/2025,4/29/2025,4/30/2025,5/1/2025,5/2/2025,5/5/2025,5/6/2025,5/7/2025,5/8/2025,5/9/2025,5/10/2025,5/12/2025,5/13/2025,Notes
BH x WL2,1-3,8-1,9,3,1972,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
CC x WL2,,,1,3,1973,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR x WL2,,,1,3,1974,4,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
DPR x WL2,,,2,3,1975,3,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,
DPR x WL2,,,3,3,1976,3,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,
DPR x WL2,,,4,3,1977,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
LV1 x WL2,14,8,1,3,1978,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LV1 x WL2,14,8,2,3,1979,3,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,
LV1 x WL2,,,3,3,1980,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LV1 x WL2,14,8,4,3,1981,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
LV1 x WL2,14,8,5,3,1982,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
LV1 x WL2,14,8,6,3,1983,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5/2 removed non-STTO seedling
LV1 x WL2,14,8,7,3,1984,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LV1 x WL2,14,8,8,3,1985,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
LV1 x WL2,14,8,9,3,1986,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LV1 x WL2,14,8,10,3,1987,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LV1 x WL2,14,8,11,3,1988,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
TM2 x WL2,2,2,1,3,1992,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2 x WL2,2,2,2,3,1993,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
TM2 x WL2,2,2,3,3,1994,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2 x WL2,2,2,4,3,1995,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
TM2 x WL2,2,2,5,3,1996,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2 x WL2,,,6,3,1997,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5/5 1 small seedling maybe STTO 5/7 confirmed seedling from 5/5 was STTO
TM2 x WL2,,,7,3,1998,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
TM2 x WL2,,,8,3,1999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2 x WL2,,,9,3,2000,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,
TM2 x WL2,,,10,3,2001,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5/6 removed non-STTO from 5/1
TM2 x WL2,,,11,3,2002,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
TM2 x WL2,,,12,3,2003,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2 x WL2,,,13,3,2004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2 x WL2,,,14,3,2005,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WL2 x BH,5,3,1,3,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WL2 x CC,,,1,3,2013,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
WL2 x DPR,,,1,3,2014,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WL2 x DPR,,,2,3,2015,3,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,
WL2 x DPR,,,3,3,2016,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
WL2 x DPR,,,4,3,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WL2 x DPR,,,5,3,2018,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
WL2 x SQ3,8,6,1,3,2026,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WL2 x SQ3,,,2,3,2027,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
WL2 x TM2,8,5,1,3,2028,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WL2 x TM2,8,5,2,3,2029,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed 2 non-STTO seedlings
WL2 x TM2,8,5,3,3,2030,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WL2 x TM2,,,4,3,2031,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
WL2 x TM2,,,5,3,2032,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WL2 x TM2,,,6,3,2033,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WL2 x TM2,,,7,3,2034,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WL2 x WL1,,,4,2,2038,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WL2 x WV,,,1,3,2040,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
WL2 x WV,,,2,3,2041,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
WL2 x WV,,,3,3,2042,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WL2 x WV,,,4,3,2043,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
WL2 x WV,,,5,3,2044,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WL2 x WV,,,6,3,2045,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WL2 x WV,,,7,3,2046,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
YO11 x WL2,,,1,3,2054,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,
YO11 x WL2,,,2,3,2055,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
YO11 x WL2,,,3,3,2056,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(CC x WL2) x (WL2 x TM2),2,1,1,3,2057,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
(CC x WL2) x (WL2 x TM2),2,1,2,3,2058,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(CC x WL2) x (WL2 x WL1),1,2,1,3,2060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(CC x WL2) x (WV x WL2),2,1,1,3,2077,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5/7 4 seedlings
(LV1 x WL2) x (YO11 x WL2),8,25,1,3,2091,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2 x BH),14,13,1,3,2126,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2 x BH),14,13,2,3,2127,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (TM2 x DPR),2,2,1,3,2128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (WL1 x TM2),2,1,1,3,2164,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (WL1 x TM2),2,1,2,3,2165,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL1 x WL2) x (WL2 x TM2),2,1,1,3,2187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
(WL2 x CC) x (YO11 x WL2),2,3,1,3,2230,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (WV x WL2),3,4,1,3,2294,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (WV x WL2),3,4,2,3,2295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2) x (DPR x WL2),,3,1,3,2306,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
(WL2) x (TM2 x WL2),16,14,1,3,2307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2) x (TM2 x WL2),16,14,2,3,2308,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2) x (YO11 x WL2),14,1,1,3,2330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2) x (YO11 x WL2),14,1,2,3,2331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(YO11 x WL2) x (TM2 x WL2),26,15,1,3,2379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(CC x WL2) x (WL2 x TM2),2,1,3,4,2059,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),3,13-B,8,4,2099,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),3,13-B,9,4,2100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),3,13-B,10,4,2101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),12,16-A,11,4,2102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),12,16-A,12,4,2103,3,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),12,16-A,13,4,2104,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),12,16-A,14,4,2105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),12,16-A,15,4,2106,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
(SQ3 x WL2) x (WL2),12,16-A,16,4,2107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),12,16-A,17,4,2108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),12,16-A,18,4,2109,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),12,16-A,19,4,2110,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),12,16-A,20,4,2111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
(SQ3 x WL2) x (WL2),12,16-A,21,4,2112,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
(SQ3 x WL2) x (WL2),12,16-A,22,4,2113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (WL2 x DPR),15,18,1,4,2166,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (WL2 x DPR),15,18,2,4,2167,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
(TM2 x WL2) x (WL2 x DPR),15,18,3,4,2168,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2) x (TM2 x WL2),2-1,2,1,4,2169,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(TM2) x (TM2 x WL2),2-1,2,2,4,2170,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(TM2) x (TM2 x WL2),2-1,2,3,4,2171,3,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
(TM2) x (TM2 x WL2),2-1,2,4,4,2172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2) x (TM2 x WL2),2-1,2,5,4,2173,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
(TM2) x (TM2 x WL2),5-2,14,6,4,2174,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
(TM2) x (TM2 x WL2),5-11,15,7,4,2175,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2) x (TM2 x WL2),5-11,15,8,4,2176,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2) x (TM2 x WL2),5-11,15,9,4,2177,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2) x (TM2 x WL2),,,10,4,2178,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2) x (TM2 x WL2),2-2,14,11,4,2179,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2) x (TM2 x WL2),2-2,14,12,4,2180,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2) x (TM2 x WL2),2-2,14,13,4,2181,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2) x (TM2 x WL2),2-2,14,14,4,2182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2) x (TM2 x WL2),2-2,5,15,4,2183,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2) x (TM2 x WL2),,,16,4,2184,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO marked as STTO on 5/1
(TM2) x (TM2 x WL2),5-2,14,17,4,2185,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(TM2) x (TM2 x WL2),5-2,14,18,4,2186,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),1,2,1,4,2192,4,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),1,2,2,4,2193,3,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),1,2,3,4,2194,3,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),1,2,4,4,2195,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),1,2,5,4,2196,3,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5/2 I think this germinated before today (as large as others)
(WL2 x BH) x (WL2 x CC),1,2,6,4,2197,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),1,2,7,4,2198,3,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),1,2,8,4,2199,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),1,2,9,4,2200,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),1,2,10,4,2201,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),1,2,11,4,2202,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),1,2,12,4,2203,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),1,2,13,4,2204,3,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),1,2,14,4,2205,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),1,2,15,4,2206,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),1,2,16,4,2207,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),,,17,4,2208,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),2,3,18,4,2209,3,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),2,3,19,4,2210,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),2,3,20,4,2211,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),2,3,21,4,2212,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x CC),2,3,22,4,2213,3,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x TM2),2,3,1,4,2214,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x TM2),2,3,2,4,2215,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x TM2),2,3,3,4,2216,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x TM2),2,3,4,4,2217,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x TM2),2,3,5,4,2218,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x TM2),2,3,6,4,2219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x TM2),2,3,7,4,2220,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x TM2),2,3,8,4,2221,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x TM2),2,3,9,4,2222,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x TM2),2,3,10,4,2223,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x TM2),2,1,11,4,2224,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x TM2),2,1,12,4,2225,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
(WL2 x BH) x (WL2 x TM2),2,1,13,4,2226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x CC) x (WL2 x BH),1,1,1,4,2227,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x CC) x (WL2 x BH),1,1,2,4,2228,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
(WL2 x CC) x (WL2 x BH),1,1,3,4,2229,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x WV) x (CC x WL2),1,1,1,4,2296,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x WV) x (CC x WL2),1,1,2,4,2297,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
(WL2 x WV) x (CC x WL2),1,1,3,4,2298,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
(WL2 x WV) x (CC x WL2),1,1,4,4,2299,3,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,
(WL2 x WV) x (CC x WL2),1,1,5,4,2300,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,
(WL2 x WV) x (CC x WL2),1,1,6,4,2301,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,
(WL2 x WV) x (CC x WL2),1,1,7,4,2302,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
(WL2 x WV) x (CC x WL2),1,1,8,4,2303,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
(WL2 x WV) x (CC x WL2),1,1,9,4,2304,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x WW) x (CC x WL2),1,1,10,4,2305,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WV x TM2) x (WL2 x TM2),3,1,1,4,2340,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WV x TM2) x (WL2 x TM2),3,1,2,4,2341,3,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
(WV x TM2) x (WL2 x TM2),3,1,3,4,2342,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x BH),2,2,1,4,2343,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x BH),2,2,2,4,2344,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x BH),2,2,3,4,2345,3,4,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x BH),2,2,4,4,2346,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x BH),2,2,5,4,2347,3,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5/5 removed non-STTO seedling
(WV x WL2) x (WL2 x BH),2,2,6,4,2348,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
(WV x WL2) x (WL2 x BH),2,2,7,4,2349,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
(WV x WL2) x (WL2 x BH),2,2,8,4,2350,3,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5/2 only see 2 seedlings removed 1 pick 5/8 MMA keeping Num_germ count 3 for now
(WV x WL2) x (WL2 x BH),2,2,9,4,2351,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5/2 removed 1 non-STTO seedlign counted on 5/1 and updated the count
(WV x WL2) x (WL2 x BH),2,2,10,4,2352,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(CC x WL2) x (WL2),2,13-B,1,5,2061,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
(CC x WL2) x (WL2),4,13-B,2,5,2062,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(CC x WL2) x (WL2),4,13-B,3,5,2063,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
(CC x WL2) x (WL2),4,13-B,4,5,2064,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(CC x WL2) x (WL2),4,13-B,5,5,2065,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
(CC x WL2) x (WL2),2,13-B,6,5,2066,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(CC x WL2) x (WL2),4,13-B,7,5,2067,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
(CC x WL2) x (WL2),4,13-B,8,5,2068,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
