pop.id,dame_mf,sire_mf,Rep,Rack,Unique.ID,seeds_per_pot,Num_germ,4/24/2025,4/25/2025,4/26/2025,4/28/2025,4/29/2025,4/30/2025,5/1/2025,5/2/2025,5/5/2025,5/6/2025,5/7/2025,5/8/2025,5/9/2025,5/10/2025,5/12/2025,5/13/2025,Notes
(WL2 x TM2) x (TM2),2,1-3,14,7,2252,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,15,7,2253,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,16,7,2254,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,17,7,2255,3,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4/24 tall seedling
(WL2 x TM2) x (TM2),2,1-3,18,7,2256,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,19,7,2257,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4/24 tall seedling
(WL2 x TM2) x (TM2),2,1-3,20,7,2258,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4/24 tall seedling
(WL2 x TM2) x (TM2),2,1-3,21,7,2259,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/26 1 seedling kinked/broken
(WL2 x TM2) x (TM2),2,1-3,22,7,2260,3,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,23,7,2261,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,24,7,2262,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/24 tall seedling 5/2 removed non-STTO seedling
(WL2 x TM2) x (TM2),2,1-3,25,7,2263,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
(WL2 x TM2) x (TM2),2,1-3,26,7,2264,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,27,7,2265,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4/24 tall seedlings
(WL2 x TM2) x (TM2),2,1-3,28,7,2266,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,29,7,2267,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/24 tall seedlings
(WL2 x TM2) x (TM2),2,1-3,30,7,2268,3,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,31,7,2269,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,32,7,2270,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/25 tall seedling
(WL2 x TM2) x (TM2),2,1-3,33,7,2271,3,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,34,7,2272,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4/24 tall seedling
(WL2 x TM2) x (TM2),2,1-3,35,7,2273,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/24 tall seedlings
(WL2 x TM2) x (TM2),2,1-3,36,7,2274,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,37,7,2275,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,38,7,2276,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,39,7,2277,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,40,7,2278,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
(WL2 x TM2) x (TM2),2,1-3,41,7,2279,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,42,7,2280,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,43,7,2281,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,44,7,2282,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,45,7,2283,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,46,7,2284,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,47,7,2285,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/24 tall seedlings
(WL2 x TM2) x (TM2),2,1-3,48,7,2286,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,49,7,2287,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,50,7,2288,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
(WL2 x TM2) x (TM2),2,1-3,51,7,2289,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,3,NA,1,8,1600,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,3,NA,2,8,1601,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,3,NA,3,8,1602,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
BH,3,NA,4,8,1603,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
BH,3,NA,5,8,1604,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling marked on 5/1 and updated count
BH,3,NA,6,8,1605,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
BH,3,NA,7,8,1606,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,2,NA,8,8,1607,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,2,NA,9,8,1608,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,2,NA,10,8,1609,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,2,NA,11,8,1610,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,2,NA,12,8,1611,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,2,NA,13,8,1612,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,2,NA,14,8,1613,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,1,NA,15,8,1614,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
BH,1,NA,16,8,1615,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
BH,1,NA,17,8,1616,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,1,NA,18,8,1617,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,1,NA,19,8,1618,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,1,NA,20,8,1619,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BH,1,NA,21,8,1620,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,1,NA,1,8,1621,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
CC,1,NA,2,8,1622,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,1,NA,3,8,1623,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
CC,1,NA,4,8,1624,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
CC,1,NA,5,8,1625,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,1,NA,6,8,1626,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling counted before 5/1 
CC,1,NA,7,8,1627,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling marked on 5/1 and updated count
CC,2,NA,8,8,1628,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,2,NA,9,8,1629,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,2,NA,10,8,1630,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO marked before 5/1 
CC,2,NA,11,8,1631,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,2,NA,12,8,1632,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,2,NA,13,8,1633,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,2,NA,14,8,1634,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,3,NA,15,8,1635,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,3,NA,16,8,1636,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,3,NA,17,8,1637,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,3,NA,18,8,1638,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,3,NA,19,8,1639,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,3,NA,20,8,1640,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CC,3,NA,21,8,1641,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,11,NA,1,8,1642,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,11,NA,2,8,1643,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,11,NA,3,8,1644,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
DPR,11,NA,4,8,1645,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,11,NA,5,8,1646,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,11,NA,6,8,1647,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,11,NA,7,8,1648,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
DPR,18,NA,8,8,1649,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,18,NA,9,8,1650,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,18,NA,10,8,1651,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,18,NA,11,8,1652,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,18,NA,12,8,1653,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,18,NA,13,8,1654,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,18,NA,14,8,1655,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,20,NA,15,8,1656,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,
DPR,20,NA,16,8,1657,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
DPR,20,NA,17,8,1658,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
DPR,20,NA,18,8,1659,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,
DPR,20,NA,19,8,1660,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,20,NA,20,8,1661,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DPR,19,NA,21,8,1662,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
WV,18,NA,1,8,1922,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WV,18,NA,2,8,1923,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WV,18,NA,3,8,1924,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
WV,18,NA,4,8,1925,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
WV,18,NA,5,8,1926,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WV,18,NA,6,8,1927,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WV,18,NA,7,8,1928,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WV,12,NA,8,8,1929,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WV,12,NA,9,8,1930,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
WV,12,NA,10,8,1931,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
WV,12,NA,11,8,1932,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
WV,12,NA,12,8,1933,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
WV,12,NA,13,8,1934,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WV,12,NA,14,8,1935,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WV,11,NA,15,8,1936,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
WV,11,NA,16,8,1937,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WV,11,NA,17,8,1938,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WV,11,NA,18,8,1939,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
WV,11,NA,19,8,1940,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
WV,11,NA,20,8,1941,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WV,11,NA,21,8,1942,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,1,NA,1,9,1705,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,1,NA,2,9,1706,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,1,NA,3,9,1707,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
TM2,1,NA,4,9,1708,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,1,NA,5,9,1709,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,1,NA,6,9,1710,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,1,NA,7,9,1711,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
TM2,1,NA,8,9,1712,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,1,NA,9,9,1713,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,1,NA,10,9,1714,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,2,NA,11,9,1715,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,2,NA,12,9,1716,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,2,NA,13,9,1717,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,2,NA,14,9,1718,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,2,NA,15,9,1719,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,2,NA,16,9,1720,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,2,NA,17,9,1721,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,2,NA,18,9,1722,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,2,NA,19,9,1723,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,3,NA,20,9,1724,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,3,NA,21,9,1725,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,3,NA,22,9,1726,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,3,NA,23,9,1727,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,4,NA,24,9,1728,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,4,NA,25,9,1729,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
TM2,4,NA,26,9,1730,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,4,NA,27,9,1731,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,4,NA,28,9,1732,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,4,NA,29,9,1733,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,4,NA,30,9,1734,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,4,NA,31,9,1735,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,4,NA,32,9,1736,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,4,NA,33,9,1737,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,4,NA,34,9,1738,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
TM2,5,NA,35,9,1739,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,5,NA,36,9,1740,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,5,NA,37,9,1741,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,5,NA,38,9,1742,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,5,NA,39,9,1743,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,5,NA,40,9,1744,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,5,NA,41,9,1745,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
TM2,6,NA,42,9,1746,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
TM2,6,NA,43,9,1747,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
TM2,6,NA,44,9,1748,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2 removed non-STTO seedling
TM2,6,NA,45,9,1749,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,6,NA,46,9,1750,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,6,NA,47,9,1751,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
TM2,6,NA,48,9,1752,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,6,NA,49,9,1753,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
TM2,7,NA,50,9,1754,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,7,NA,51,9,1755,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,7,NA,52,9,1756,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,7,NA,53,9,1757,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,7,NA,54,9,1758,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,7,NA,55,9,1759,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,7,NA,56,9,1760,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
TM2,8,NA,57,9,1761,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,8,NA,58,9,1762,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,8,NA,59,9,1763,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
TM2,8,NA,60,9,1764,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,8,NA,61,9,1765,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
TM2,8,NA,62,9,1766,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,8,NA,63,9,1767,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
TM2,9,NA,64,9,1768,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,9,NA,65,9,1769,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,9,NA,66,9,1770,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,9,NA,67,9,1771,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
TM2,9,NA,68,9,1772,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,9,NA,69,9,1773,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,9,NA,70,9,1774,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
TM2,11,NA,71,9,1775,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,11,NA,72,9,1776,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,11,NA,73,9,1777,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,11,NA,74,9,1778,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,11,NA,75,9,1779,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,11,NA,76,9,1780,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
TM2,11,NA,77,9,1781,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
TM2,12,NA,78,9,1782,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,12,NA,79,9,1783,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,12,NA,80,9,1784,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,12,NA,81,9,1785,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,12,NA,82,9,1786,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,12,NA,83,9,1787,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,12,NA,84,9,1788,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,,NA,85,9,1789,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,,NA,86,9,1790,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,,NA,87,9,1791,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,,NA,88,9,1792,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,,NA,89,9,1793,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,,NA,90,9,1794,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,,NA,91,9,1795,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,,NA,92,9,1796,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,,NA,93,9,1797,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
TM2,,NA,94,9,1798,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
TM2,,NA,95,9,1799,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,,NA,96,9,1800,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
TM2,,NA,97,9,1801,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TM2,,NA,98,9,1802,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,